name,pred,truth
../data/MRISeq/0628split/FLAIR_cor/0000041416_t2_tirm_cor_dark-fluid_4_20180710182055.nii.gz,0,0
../data/MRISeq/0628split/T1_tra/0019992614_t1_tirm_tra_dark-fluid_7_20180817181658.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0015152180_t2_tirm_tra_dark-fluid_11_20150326204823.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0017146986_T2W_FLAIR_601_20160823212259.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0008268914_tof_fi3d_we_tra(MRA)_3_20160520195533.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0033175343_PsycMR_MRA_tof3d_tra_uCS_5_20200808123838.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_cor/0018926035_t2_tirm_cor_dark-fluid_5_20180829130711.nii.gz,0,0
../data/MRISeq/0628split/T2_tra/0002346668_t2_tse_tra_fs_2_20120427101122.nii.gz,9,9
../data/MRISeq/0628split/T1c_cor/0009730635_8_20180203155139.nii.gz,5,5
../data/MRISeq/0628split/MRA_head/0001920991_tof_fi3d_we_tra(MRA)_4_20171027072947.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0013566705_t2_tse_tra_fs_2_20140821104333.nii.gz,9,9
../data/MRISeq/0628split/T1c_cor/0032277144_T1W_FFE_701_20200427095614.nii.gz,5,5
../data/MRISeq/0628split/Other/0032903100_HEJIAN_Loc_SSFSE_T_5_Eq_1.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0007759368_t2_tse_tra_fs_2_20120524090652.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0020114581_t1_fse_flair_tra_aifi_301_20210103085942.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0001264986_T2W_FLAIR_501_20190630081139.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0019207864_t1_se_tra_3_20180212105814.nii.gz,4,4
../data/MRISeq/0628split/Other/0019239961_luo_xiao_wei_t2_fse_sag_fs_ACS_L_601.nii.gz,3,3
"../data/MRISeq/0628split/T2_tra/0005879173_C4-T2_FSE_tra_FS_1.53,_18_slices_126399_20150604130129.nii.gz",9,9
../data/MRISeq/0628split/T1c_tra/0008872095_t1_se_tra(fats)_12_20140512074906.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0013743565_tof_fi3d_we_tra(MRA)_3_20160315152026.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0000150997_t1_tirm_tra_11_20200515195516.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0006245238_t1_se_tra(fats)_12_20150112163052.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0019760662_tof_fi3d_we_tra(MRA)_3_20180917213307.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0009592026_t2_tirm_tra_dark-fluid_8_20130608133408.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0020090578_tof_fi3d_we_tra(MRA)_4_20180907194307.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0010076083_t2_tse_tra_fs_2_20130902113506.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0010512182_Ax_T2_5_20131127103525.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0006510442_tof_fi3d_we_tra(MRA)_3_20120602092621.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0016025781_t2_tse_tra_fs_2_20180520085437.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0002032039_t2_tirm_tra_dark-fluid_11_20161209102419.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0018257859_tof_fi3d_we_tra(MRA)_4_20170623164227.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0015416453_7_20150530093104.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0032910644_t2_fse_flair_tra_fs_aifi_501_20200608170754.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0001993377_t2_tirm_tra_dark-fluid_11_20160912143723.nii.gz,1,1
../data/MRISeq/0628split/T1c_cor/0032277144_t1_gre_cor_fs_6_20191127211209.nii.gz,5,5
../data/MRISeq/0628split/Other/0032687148_FUZISHUI_Survey_SHC_101_Eq_1.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0015549814_t1_fse_flair_tra_aifi_301_20210608193656.nii.gz,4,4
../data/MRISeq/0628split/T1c_sag/0019088314_T1W_FFE_801_20180908135905.nii.gz,6,6
../data/MRISeq/0628split/T1_tra/0018969421_t1_se_tra_7_20180227142416.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0000160824_t2_tse_tra_fs_2_20190117164901.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0017039081_t1_se_tra(fats)_9_20160804144709.nii.gz,7,7
../data/MRISeq/0628split/Other/0007278244_t1_tse_sag_384_7_20120223153808.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0007796445_t2_tse_tra_fs_2_20120530191815.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0003464462_t1_tirm_tra_dark-fluid_256_7_20200820071511.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0033911540_t2_tirm_tra_dark-fluid_8_20210301091956.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0000436118_t2_tirm_tra_dark-fluid_9_20190613105409.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0008226260_t2_tse_tra_fs_2_20170925144442.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016950124_t2_tse_tra_fs_2_20160704152828.nii.gz,9,9
"../data/MRISeq/0628split/T1c_cor/0008801682_C10-COR_T1_FLASH_+C,_18_slices_149042_20170203102257.nii.gz",5,5
../data/MRISeq/0628split/Other/0019239961_luo_xiao_wei_t1_fse_wfi_sag_ACS_C_IP_2103.nii.gz,3,3
../data/MRISeq/0628split/MRA_head/0000324334_tof_fi3d_we_tra(MRA)_3_20121211083132.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0010284805_t2_tirm_tra_dark-fluid_5_20131021123404_Eq_1.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0017623486_tof_fi3d_we_tra(MRA)_15_20170117103658.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0020419187_t2_fse_flair_tra_fs_aifi_501_20200607105619.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0018926035_Ax_T2_flair_4_20180918212546.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0000468506_t2_tirm_tra_dark-fluid_10_20130401102411.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0019321633_t2_tirm_tra_dark-fluid_3_20180413114442.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0017147089_t2_tirm_tra_dark-fluid_12_20160823073852.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0013780686_t2_tirm_tra_dark-fluid_12_20140919193527.nii.gz,1,1
"../data/MRISeq/0628split/FLAIR_tra/0017992030_C6-AXIAL_T2_FLAIR,_20_slices_6_20170420101106.nii.gz",1,1
../data/MRISeq/0628split/T1_tra/0008407164_t1_se_tra_9_20121016125154.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0000251112_tof3d_tra_WE_601_20200806123140.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0003661327_t2_tse_tra_fs_6_20180414093037.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0000373325_t1_se_tra_8_20151027204758.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0018162355_t2_tse_tra_fs_2_20170601111434.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016887627_t2_tse_tra_fs_2_20160719141553.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0019285176_tof_fi3d_we_tra(MRA)_3_20180309202732.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0007992587_t2_tse_tra_fs_2_20120718151918.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0016789807_t1_se_tra(fats)_11_20170228161920.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0009973170_tof_fi3d_we_tra(MRA)_3_20160222103144.nii.gz,2,2
../data/MRISeq/0628split/Other/0000262904_t1_vibe_fs_tra_p2_320_bh_12_20170430161629_Eq_1.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0017478144_t2_tse_tra_fs_2_20181025170349.nii.gz,9,9
"../data/MRISeq/0628split/T1c_tra/0017238915_C9-AXIAL_T1_FS_+C,_20_slices_129247_20161202140223.nii.gz",7,7
../data/MRISeq/0628split/T2_tra/0032687156_t2_tse_tra_fs_4_20200228211506.nii.gz,9,9
../data/MRISeq/0628split/Other/0032903100_HEJIAN_Sag_T1_FSE_T_7.nii.gz,3,3
../data/MRISeq/0628split/T2_sag/0008846866_17100_20130217110022.nii.gz,8,8
../data/MRISeq/0628split/T1c_cor/0018808230_8_20190118115130.nii.gz,5,5
../data/MRISeq/0628split/T1_tra/0021423602_t1_tirm_tra_3_20200530184901.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0032787408_t2_tirm_tra_dark-fluid_11_20200408073627.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0001152521_t2_tirm_tra_dark-fluid_FAST_8_20190107163707.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0020305014_t1_tirm_tra_dark-fluid_10_20181022105131.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/SJ0007131533_t1_fse_flair_tra_301_20210706180706.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0034344523_t2_fse_flair_tra_fs_501_20210723093638.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0000042750_t2_tse_blade_tra_fs_2_20160720104712.nii.gz,9,9
../data/MRISeq/0628split/Other/0002571884_t2_geti_tra_C_801_20210219090130_i00013.nii.gz,3,3
../data/MRISeq/0628split/Other/0002571884_t1_fse_tra_wfi_C_ACS+C_Water_1001_20210219090130.nii.gz,3,3
../data/MRISeq/0628split/FLAIR_tra/0008599950_t2_tirm_tra_dark-fluid_8_20121212192610.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0017689028_t2_tirm_tra_dark-fluid_11_20170307113226.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0007217696_t2_tse_tra_fs_4_20180726134514.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0032426172_t1_se_tra_fs_10_20191118143812.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0008565346_tof_fi3d_we_tra(MRA)_4_20121125145037.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0016816595_t1_fse_flair_tra_aifi_401_20210608111342.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0019468792_t1_se_tra_4_20181119182420.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0016665629_PsycMR_MRA_tof3d_tra_uCS_5_20200723160440.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_cor/0018926035_1_20200703171757.nii.gz,1,0
../data/MRISeq/0628split/T2_tra/0006228245_t2_tse_tra_fs_3_20161110144050.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0009173331_T2W_FLAIR_601_20161124112003.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0015412679_t2_tse_tra_fs_2_20170818081845.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016751413_t2_tse_tra_fs_2_20160510182521.nii.gz,9,9
../data/MRISeq/0628split/T1c_cor/0018991638_10_20190124085108.nii.gz,5,5
../data/MRISeq/0628split/T1_tra/0008775512_t1_tirm_tra_dark-fluid_9_20180813084348.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0010333409_t1_se_tra_7_20131031211125.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0015152180_tof_fi3d_we_tra(MRA)_3_20170413200906.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0009959856_t2_tirm_tra_dark-fluid_8_20140608105158.nii.gz,1,1
../data/MRISeq/0628split/Other/0009172363_t2_tirm_SAG_3_20170510123128.nii.gz,3,3
../data/MRISeq/0628split/T1c_tra/0015834474_t1_se_tra(fats)_14_20150929144219.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0032888325_t1_fse_flair_tra_aifi_401_20200608143600.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0002854060_tof_fi3d_we_tra(MRA)_5_20130620191013.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0002695134_t1_se_tra(fats)_12_20150206144747.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0007796445_tof_fi3d_we_tra(MRA)_5_20120604111902.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0000401104_t1_se_tra_11_20150108180033.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0017610268_t1_se_tra_7_20170116081742.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0032331501_t2_tse_tra_fs_2_20191029105214.nii.gz,9,9
../data/MRISeq/0628split/T1c_sag/0016444751_liu_xie_yong_T1W_FFE_801.nii.gz,6,6
../data/MRISeq/0628split/T1_tra/0019277811_t1_se_tra_16_20180309190933.nii.gz,4,4
../data/MRISeq/0628split/T1c_cor/0000070745_T1W_FFE_701_20161123081225.nii.gz,5,5
../data/MRISeq/0628split/FLAIR_tra/0014373874_t2_tirm_tra_dark-fluid_FAST_8_20191017091144.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0017123083_t2_tse_tra_fs_2_20161207135639.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0002025278_t2_tirm_tra_dark-fluid_12_20130325151103.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0009887682_tof_fi3d_we_tra(MRA)_4_20170907182813.nii.gz,2,2
../data/MRISeq/0628split/Other/0000070745_t2_haste_cor_mbh_p2_8_20150414125500_Eq_1.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0018972790_t2_tse_tra_fs_4_20181113200504.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0034146435_t2_fse_tra_ACS_fast_201_20210713111146.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0005739228_tof_fi3d_we_tra(MRA)_4_20181122210708.nii.gz,2,2
../data/MRISeq/0628split/T1c_cor/0016713760_T1W_FFE_701_20160429190454.nii.gz,5,5
../data/MRISeq/0628split/MRA_head/0016779572_tof_fi3d_we_tra(MRA)_4_20161115111134.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0020400645_tof_fi3d_we_tra(MRA)_3_20181115191925.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0018132834_tof_fi3d_we_tra(MRA)_3_20170531123120.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0019164338_tof_fi3d_we_tra(MRA)_3_20180817180535.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0000462865_t2_tirm_tra_dark-fluid_18_20160331165817.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0015206916_t2_tse_tra_fs_7_20200115095037.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0019208315_t2_tirm_tra_dark-fluid_14_20180212134007.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0011274448_tof_fi3d_we_tra(MRA)_4_20140305080042.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0002790697_tof_fi3d_we_tra(MRA)_4_20181228162914.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0004086005_t2_tse_tra_fs_2_20161206180222.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0000297875_PsycMR_MRA_tof3d_tra_uCS_5_20201130105721.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0009287449_T1W_IR_TSE_401_20130511131859.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0017903213_t2_tse_tra_fs_2_20170401182940.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0008174239_t2_fse_flair_tra_fs_401_20210927153651.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0010482205_PsycMR_MRA_tof3d_tra_uCS_3_20200808102631.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0015152180_t2_tirm_tra_dark-fluid_12_20180617133303.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0003433219_t1_fse_flair_tra_3_20190804091822.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0011304655_t1_se_tra_4_20140317160050.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0018637433_t1_se_tra_10_20170919103955.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0010323479_t1_se_tra(fats)_12_20180119112016.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0007814162_t2_tirm_tra_dark-fluid_9_20120614094457.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0009671426_t1_tirm_tra_dark-fluid_256_7_20210825183411.nii.gz,4,4
../data/MRISeq/0628split/Other/0000593558_t2_tse_tra_13_20141208090430_i00008.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0020580039_t1_tirm_tra_dark-fluid_10_20190107102850.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0016601262_tof_fi3d_we_tra(MRA)_3_20170116141026.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0020285600_t2_fse_tra_fs_aifi_401_20201224195610.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0007817371_t2_tse_tra_fs_2_20120607121848.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0021567742_t2_fse_tra_fs_2_20190804221006.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0008903756_t1_tirm_tra_dark-fluid_10_20180528195605.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0000524486_t2_tirm_tra_dark-fluid_9_20160311101446.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0008665088_t1_se_tra_8_20130510184243.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0016533381_t2_tirm_tra_dark-fluid_12_20160314145459.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0011285408_7_20140311114107.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0008541650_t1_se_tra_10_20121119140010.nii.gz,4,4
"../data/MRISeq/0628split/T2_tra/0018831263_C2-T2_FSE_AXIAL_SPAIR,_20_slices_2_20190828180125.nii.gz",9,9
../data/MRISeq/0628split/MRA_head/0015549814_tof3d_tra_WE_801_20210608193656.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0021208870_6_20200318103310.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0000690758_tof_fi3d_we_tra(MRA)_3_20160803135314.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0015432634_t2_tse_tra_fs_2_20150602132725.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0007217696_T1_Flair_5_20160307082728.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0011013605_t2_tse_tra_fs_2_20140130103424.nii.gz,9,9
../data/MRISeq/0628split/Other/0020724960_xie_shang_cai_SWI_Images_7.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0000232339_t1_tirm_tra_3_20160711122302.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0002251074_t2_tirm_tra_dark-fluid_8_20190125094957.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0015794743_t2_tirm_tra_dark-fluid_5_20181129094345.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0018991638_1_20190124085108.nii.gz,1,1
../data/MRISeq/0628split/T1c_cor/0015245224_C9-T1_FLASH_COR_+C_20_slices_9_20190929151208.nii.gz,5,5
../data/MRISeq/0628split/T2_tra/0016667654_Ax_T2_2_20160414172919.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0001544157_t1_se_tra_7_20190902153212.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0001588680_t2_tirm_tra_dark-fluid_8_20180613140241.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0018444108_t1_se_tra_7_20170804163309.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0018958818_t1_tirm_tra_dark-fluid_10_20180713170913.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0002311126_t1_se_tra_7_20160329162337.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0011893645_t2_tirm_tra_dark-fluid_11_20140408091141.nii.gz,1,1
../data/MRISeq/0628split/Other/0019352063_1_20191127085716.nii.gz,3,3
../data/MRISeq/0628split/MRA_head/0000142556_tof_fi3d_we_tra(MRA)_3_20131125182857.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0013570299_t2_tse_tra_fs_2_20140827110345.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0013332844_t2_tirm_tra_dark-fluid_4_20140613191715.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0016726453_t2_tse_tra_fs_2_20180531081212.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0019231144_t1_tirm_tra_dark-fluid_8_20180302151425.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0021231822_t1_fse_flair_tra_5_20191029113205.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0017547783_t2_tse_tra(fs)_2_20200524160403.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0002944975_t2_tse_tra_fs_2_20130527110722.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0017716322_t1_se_tra_6_20170220112310.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0015089038_tof_fi3d_we_tra(MRA)_3_20150326114548.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0034488864_t2_fse_flair_tra_fs_601_20210803111344.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0020001807_t2_tirm_tra_dark-fluid_11_20180811141829.nii.gz,1,1
../data/MRISeq/0628split/T1c_sag/0000164303_T1W_FFE_801_20170716090034.nii.gz,6,6
../data/MRISeq/0628split/FLAIR_tra/0020945606_t2_tirm_tra_dark-fluid_FAST_15_20190306125159.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0000399758_t2_tirm_tra_dark-fluid_FAST_8_20200322151252.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0016531319_T2W_FLAIR_501_20160310162009.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0016788618_tof_fi3d_we_tra(MRA)_4_20160512170605.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0011901032_t2_tirm_tra_dark-fluid_9_20180830203022.nii.gz,1,1
../data/MRISeq/0628split/Other/0005352015_t1_vibe_fs_cor_p3_iso_bh_13_20141218144701.nii.gz,3,3
../data/MRISeq/0628split/Other/0004196382_t1_fse_tra_fs_9_20200706114001.nii.gz,7,3
../data/MRISeq/0628split/T2_tra/0018368977_4_20190611092812.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0005484210_4_20140525131909.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0002779402_t1_tirm_tra_dark-fluid_8_20181204112110.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0008093632_t2_tirm_tra_dark-fluid_11_20150911094060.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0008922085_t2_tse_tra_fs_2_20160201201508.nii.gz,9,9
../data/MRISeq/0628split/Other/0002571884_t2_geti_tra_C_701_20210219090130_i00004.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0007083529_t2_tse_tra_fs_2_20111219082105.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0007874180_t1_se_fs_tra_10_20120621184815.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0000583278_t2_tse_tra_fs_2_20190117172903.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0005763719_t2_tse_tra_fs_2_20170328191957.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0009669163_t1_se_tra_8_20130620155946.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0017701704_t2_tse_tra_fs_2_20170213072225.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0004408066_t2_tirm_tra_dark-fluid_12_20161017103227.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0021045580_t2_fse_tra_ACS_fast_201_20210416170858.nii.gz,9,9
../data/MRISeq/0628split/Other/0011304904_t1_fse_tra_801_20210105094515.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0020113058_t1_tirm_tra_dark-fluid_10_20180907202658.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0014793879_t1_se_tra_7_20141230093955.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0007970877_t1_se_tra_8_20161102114247.nii.gz,4,4
../data/MRISeq/0628split/T1c_sag/0019157941_t1_se_sag(fats)_9_20180206094114.nii.gz,6,6
../data/MRISeq/0628split/FLAIR_tra/0032205126_PsycMR_t2_fse_flair_tra_fs_6_20200729082058.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0020764658_t2_tse_tra_fs_2_20190131084433.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0008197913_t1_se_tra_10_20151106151706.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0003172501_t1_tirm_tra_3_20200419073506.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0000089495_t2_tse_tra_fs_2_20170622163259.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0020738759_t1_se_tra_fats__12_20190123142020.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0017189449_t2_fse_flair_tra_fs_401_20210707113635.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0000195792_t1_fse_flair_tra_aifi_301_20210203075212.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0020891445_liu_yang_t1_gre_tra_fs_9.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0000587132_t2_fse_flair_tra_fs_aifi_401_20210608133424.nii.gz,1,1
../data/MRISeq/0628split/T1c_cor/0002758129_deng_lei_t1_gre_cor_fs_21.nii.gz,5,5
../data/MRISeq/0628split/FLAIR_tra/0012058922_t2_tirm_tra_dark-fluid_9_20200803205457.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0013568299_t1_se_tra(fats)_12_20140928084018.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0013039509_T1W_fast_701_20140514093139.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0014489727_t2_tirm_tra_dark-fluid_11_20180810181506.nii.gz,1,1
../data/MRISeq/0628split/Other/0018972790_MoCoSeries_3_20171220095218.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0002697342_t1_se_tra_7_20171124150350.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0033023390_MRA_tof3d_tra_uCS_5_20200713201920.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0017847376_t2_fse_flair_tra_fs_aifi_501_20210703091238.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0000524998_tof3d_tra_WE_401_20200628112952.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0009799435_tof_fi3d_we_tra(MRA)_3_20150817150836.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0002140106_tof_fi3d_we_tra(MRA)_4_20120326183119.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0005231532_PsycMR_MRA_tof3d_tra_uCS_4_20200830135614.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0019992614_t2_tirm_tra_dark-fluid_8_20180817181658.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0019779235_t2_fse_tra_fs_2_20191125134226.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0033623601_PsycMR_MRA_tof3d_tra_uCS_301_20201214192359.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0007182945_t2_tse_tra_fs_2_20210108105405.nii.gz,9,9
